"","business_id","stars","Alcohol","BikeParking","breakfast","brunch","BusinessAcceptsCreditCards","casual","Caters","classy","dessert","dinner","divey","garage","GoodForKids","HasTV","hipster","intimate","latenight","lot","lunch","OutdoorSeating","RestaurantsDelivery","RestaurantsGoodForGroups","RestaurantsReservations","RestaurantsTableService","RestaurantsTakeOut","romantic","street","touristy","trendy","upscale","valet","validated","WheelchairAccessible","WiFi"
"1265","qCOaN9Tussltr_CQlv3lQA",2.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1266","ws247aEo3PAqR9FfxyIvNA",5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1267","b9b58YAzTzgOZDREH_cDfw",3,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
"1268","KYo0OqRr-q-TM2o66MBJYg",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
"1269","NYRkbIL7yL7o75-MjhbgWw",4.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1270","OTkJUl-RyZ7eMi43spg5-g",3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1271","Tscoq9kue8_J1ySO42_ItA",3,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1272","4H7Olit19_wdu14hJI-tiw",5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1273","QMaaLfedGzNhHz6PZKAUkw",2,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1274","gZByUgIJsYIcZCGs--4Zhw",4.5,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1275","yyOuY5jf_O-BNtLGPnV0gw",1.5,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1276","japzjLMfmqsGszf2CG1org",4,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,NA,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA
"1277","8USUyIeN39rurnqCn5cA0w",4.5,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1278","KK_ovCevQ9pHRoYazSSsUg",4.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1279","5aWjeN0j0u6wFn6ZsHnEvg",4,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE
"1280","RZjCS8U_UuZaAmo5YawkOg",4,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1281","zxVw9U56heInhfyprhkxIg",3,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1282","soQEl35sQuARBOlH1Y6MaQ",3,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
"1283","-RdenSl5COgnPqaANI3kCQ",2.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1284","THcAGc-Fb8gqmA1V-KvFkw",4.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1285","hmRR9whRtnbV5LyIC3Bxrg",3.5,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
"1286","Yngg8DqDwPvWEq4oTRQGNA",4.5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1287","70WDApYtMcLlrnb1EUW6fg",4,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1288","9wCP-MP2B1Yi7EzsM0H0ew",4.5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1289","w2JE_M1ZUHya98S35AIEpw",5,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1290","ySBvgchqN-sJmvUQVcTpnw",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1291","P69Y9eN-tjTU425-1k1smw",4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1292","49zLq8sdJsmOM2j5Ojp6sA",3.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1293","FyfltLZgG67QS6i2jv2JoA",4,FALSE,NA,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1294","8RaBVWFkysjREG-1itH_pg",3.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1295","IghwtXL8ZgK2dEL62Pzhrw",4.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1296","3bM9rmjbaLOrlS--dRzZAw",3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","HQBtr9-GtWE566ZoUNf5TA",3.5,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","UPF6nUKB_kbMM44xiEc66g",3,TRUE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1299","E61BFeXifxFdOcq49ZCLRA",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","rwscnQMpddjkVNaJQhNuHw",4,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,NA,TRUE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
"1301","XqYmemYJ630xqBaOZDr1pw",4.5,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1302","5qK5rJxwo0cjP3vTf3lkSA",1.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1303","5eLBA2XJVEcAiT9s5TzhbQ",3.5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1304","Ve6bA_jf9A7EWKXeyWf7PA",3.5,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE
"1305","y_pR7Ak2VqRVNttn1b6jcQ",3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1306","7phGRr7Z36IrET7zDKD3Pg",4,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,TRUE
"1307","Rt_M67qJU8x4QGhdYwnkAQ",2.5,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1308","tXZxc-3HcXvj1Z-Tzs4Mkw",3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1309","zwNLJ2VglfEvGu7DDZjJ4g",3,NA,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,FALSE
"1310","R7-3MCD6_RL_VxN65yCh2Q",4,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1311","vYRxMRpdUES85ZEpiQwjgg",4.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1312","YQ--LJ7pvjiDSqNv0TuKTQ",4,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1313","ZwkKYbwAwp9oc97FhrpQPg",4.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA
"1314","ATrQfex3fY79YxWw2gsD-g",2.5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,FALSE
"1315","sOXRk5TkFrz3pKzUYF1EEw",2.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1316","qjWiqyYCiEUnmb16TlDIyQ",3.5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1317","TH_Vr8_LCnAXFDUqSkF-HA",4,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1318","BJwBqOe8poLbpaC3gyj6yQ",2.5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
"1319","2-jyqX-PonxUSZQugyCOAQ",3.5,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA
"1320","kTOkG7nkc_mIEzGqyPoFlA",3.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1321","BU67sB_pedm_QsNhISvYIQ",4,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
"1322","tnsYhfPdHo-ekvD6GL6B4Q",4,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,FALSE
"1323","58sCCOPM4vS4yQCEwL1pjA",2.5,NA,FALSE,NA,NA,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA
"1324","7KkgMcbVaetryW1wwpzvvA",3.5,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,NA,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
"1325","znNyiHZs5TAX64WonjJ4dg",3.5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1326","5Qv-WjKI-AqF4rLosnWwLA",5,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1327","nXQWBN0ojBqg_HXh0J2AFA",3.5,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1328","hSyAdVKS9mttVVxMpEQRBQ",4.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"1329","qa6aqyXmFsOMLt___P6wLQ",3,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA
"1330","IoPSrK19Xd9FG_Q0x_CcLQ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","u3nwislXMKKwkpHAXAArbQ",3.5,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
"1332","g8ohH7aReWLSUtbLtxnxLw",2.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1333","2qc-hhb4QrwcavplOb26rw",3.5,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1334","qi3JiaD6bzjsE22HFIrpng",3,FALSE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
"1335","i7fjQN6oMHwWdIv_V-26gg",3.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1336","QnD4hpjwW8QySEh2R_UHpQ",3,NA,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"1337","YMoOYH8hQG5lxUUkh1uusQ",3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1338","khylDqXpc2hTpuEQ154ZNw",3.5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1339","FivO5mGamklH4ID4bT5YXg",4.5,TRUE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1340","UXl_Grxsus1o0w3NKxYn4g",4.5,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,FALSE,NA,NA,TRUE,FALSE,NA,NA,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA
"1341","KvFjvYiagu-9YmcJbLd3Ew",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1342","Ru09o7KDyRyRX_Le3eHjNQ",3,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA
"1343","qoiUo-7k2ATm0eokxNr8nA",3,TRUE,NA,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,TRUE,NA
